measure,location,sex,age,rei,metric,year,val,upper,lower
Summary exposure value,Argentina,Both,All ages,High body-mass index,Rate,2002,18.174297999834398,25.109386402981304,13.068597207521801
Summary exposure value,Argentina,Both,Age-standardized,High body-mass index,Rate,2002,18.2184767585026,25.1660234504619,13.1074073580622
Summary exposure value,Argentina,Both,All ages,Diet high in sugar-sweetened beverages,Rate,2002,66.6560356098494,77.63116889500029,56.335650583294395
Summary exposure value,Argentina,Both,Age-standardized,Diet high in sugar-sweetened beverages,Rate,2002,67.37395861486961,78.02526855595191,57.144086608313906
Summary exposure value,Colombia,Both,All ages,Ambient particulate matter pollution,Rate,2002,19.420010314577,29.892857748988998,11.501703063668101
Summary exposure value,Colombia,Both,Age-standardized,Ambient particulate matter pollution,Rate,2002,19.802129611679103,30.472920465692997,11.663551882635199
Summary exposure value,Brazil,Both,All ages,Diet high in sugar-sweetened beverages,Rate,2002,41.765297988028124,54.45475410562764,32.26523658219027
Summary exposure value,Brazil,Both,Age-standardized,Diet high in sugar-sweetened beverages,Rate,2002,41.15352408426752,54.054659361814494,31.587132319607047
Summary exposure value,Brazil,Both,All ages,Diet high in sodium,Rate,2002,29.45310185423013,53.0614964038672,7.810598886657076
Summary exposure value,Brazil,Both,Age-standardized,Diet high in sodium,Rate,2002,29.328890976747633,52.87029883737176,7.537104784343983
Summary exposure value,Brazil,Both,All ages,Low physical activity,Rate,2002,12.551259185594507,19.55986089306473,7.729401806959359
Summary exposure value,Brazil,Both,Age-standardized,Low physical activity,Rate,2002,12.625621711182767,19.33925878675145,7.933819223466417
Summary exposure value,Brazil,Both,All ages,Non-exclusive breastfeeding,Rate,2002,24.69938975758919,32.94524586060202,18.414979792398846
Summary exposure value,Brazil,Both,Age-standardized,Non-exclusive breastfeeding,Rate,2002,24.701107684634554,32.947520249593225,18.416269404844048
Summary exposure value,Brazil,Both,All ages,Discontinued breastfeeding,Rate,2002,19.752430985858798,21.212431193472735,18.403217609632566
Summary exposure value,Brazil,Both,Age-standardized,Discontinued breastfeeding,Rate,2002,19.755264921640286,21.215696915586417,18.407067805574133
Summary exposure value,Brazil,Both,All ages,Child wasting,Rate,2002,1.6505623231718014,2.021422780803752,1.2699644942671955
Summary exposure value,Brazil,Both,Age-standardized,Child wasting,Rate,2002,1.6514859579571348,2.02239333640913,1.2707915822577829
Summary exposure value,Brazil,Both,All ages,Child stunting,Rate,2002,7.156777847744728,8.897096839842153,4.646566206444054
Summary exposure value,Brazil,Both,Age-standardized,Child stunting,Rate,2002,7.156066235204883,8.896211504157176,4.646090991202632
Summary exposure value,Guyana,Both,All ages,Ambient particulate matter pollution,Rate,2003,18.477405515820198,35.8964309802685,6.45818518997221
Summary exposure value,Guyana,Both,Age-standardized,Ambient particulate matter pollution,Rate,2003,19.0537390240875,36.7726094509044,6.72033256270514
Summary exposure value,Guyana,Both,All ages,Household air pollution from solid fuels,Rate,2003,4.64100170417414,8.2106790007325,2.3180973129357003
Summary exposure value,Guyana,Both,Age-standardized,Household air pollution from solid fuels,Rate,2003,4.91931696153525,8.52267224428423,2.54971040347947
Summary exposure value,Uruguay,Both,All ages,Child wasting,Rate,1998,1.3000116308225194,1.695598788476227,0.9324937935366965
Summary exposure value,Uruguay,Both,Age-standardized,Child wasting,Rate,1998,1.3098012212934786,1.7078873630229578,0.9413513070050341
Summary exposure value,Uruguay,Both,All ages,Child stunting,Rate,1998,7.780320081714922,9.829736809450093,4.9913357304829775
Summary exposure value,Uruguay,Both,Age-standardized,Child stunting,Rate,1998,7.768522324944155,9.811163257228474,4.988111931125268
Summary exposure value,Uruguay,Both,All ages,Short gestation,Rate,1998,13.239615838794608,14.926956109439429,11.659781448004807
Summary exposure value,Uruguay,Both,Age-standardized,Short gestation,Rate,1998,13.244441238374707,14.932275470997308,11.66643765503544
Summary exposure value,Uruguay,Both,All ages,Low birth weight,Rate,1998,7.9495985374506155,8.818258889135226,7.154185942250722
Summary exposure value,Uruguay,Both,Age-standardized,Low birth weight,Rate,1998,7.950978996057652,8.818353789292292,7.155371491178602
Summary exposure value,Uruguay,Both,All ages,High LDL cholesterol,Rate,1998,44.85173398567912,47.9856766348661,41.61985900671973
Summary exposure value,Uruguay,Both,Age-standardized,High LDL cholesterol,Rate,1998,43.82258704827214,47.024416398355854,40.56380443685128
Summary exposure value,Bolivia (Plurinational State of),Both,All ages,Child underweight,Rate,1994,4.77518967986231,5.87730046083742,3.50301059699973
Summary exposure value,Bolivia (Plurinational State of),Both,Age-standardized,Child underweight,Rate,1994,4.77899630126985,5.88289987677235,3.50583981929824
Summary exposure value,Bolivia (Plurinational State of),Both,All ages,Smoking,Rate,1994,5.22155526113234,6.33983045527936,4.24408588932135
Summary exposure value,Bolivia (Plurinational State of),Both,Age-standardized,Smoking,Rate,1994,5.83662699085255,7.071489136701239,4.76514788895899
Summary exposure value,Bolivia (Plurinational State of),Both,All ages,Alcohol use,Rate,1994,5.24754371651708,7.92860452005361,3.30902566642841
Summary exposure value,Bolivia (Plurinational State of),Both,Age-standardized,Alcohol use,Rate,1994,5.94589502192973,9.03186713170294,3.7467125542902697
Summary exposure value,Bolivia (Plurinational State of),Both,All ages,High fasting plasma glucose,Rate,1994,5.74699668974493,6.55512246642543,5.0226243947372895
Summary exposure value,Bolivia (Plurinational State of),Both,Age-standardized,High fasting plasma glucose,Rate,1994,7.2235427354148705,8.16383395553744,6.3696466677551395
Summary exposure value,Bolivia (Plurinational State of),Both,All ages,High systolic blood pressure,Rate,1994,9.98450789027165,12.971270096498898,7.464061772611159
Summary exposure value,Bolivia (Plurinational State of),Both,Age-standardized,High systolic blood pressure,Rate,1994,11.9781934973972,15.2206740871603,9.13559357861239
Summary exposure value,Bolivia (Plurinational State of),Both,All ages,High body-mass index,Rate,1994,17.7510899843918,23.617831075517397,13.282048761013801
Summary exposure value,Bolivia (Plurinational State of),Both,Age-standardized,High body-mass index,Rate,1994,18.2077753188593,24.309058660879394,13.3193576360533
Summary exposure value,Bolivia (Plurinational State of),Both,All ages,Diet high in sugar-sweetened beverages,Rate,1994,27.5973817215609,42.521400953427204,16.230651762824998
Summary exposure value,Bolivia (Plurinational State of),Both,Age-standardized,Diet high in sugar-sweetened beverages,Rate,1994,26.583301459840303,40.5552001071782,15.916488925825401
Summary exposure value,Bolivia (Plurinational State of),Both,All ages,Diet high in sodium,Rate,1994,37.28727755250571,62.7788987312881,7.006900436642161
Summary exposure value,Bolivia (Plurinational State of),Both,Age-standardized,Diet high in sodium,Rate,1994,37.0694426663757,62.1637975237483,6.73953429352308
Summary exposure value,Bolivia (Plurinational State of),Both,All ages,Low physical activity,Rate,1994,1.9572863488218601,4.37990604099533,0.720691236596445
Summary exposure value,Bolivia (Plurinational State of),Both,Age-standardized,Low physical activity,Rate,1994,2.12215852155814,4.5396065777568895,0.864771976860583
Summary exposure value,Bolivia (Plurinational State of),Both,All ages,Non-exclusive breastfeeding,Rate,1994,17.2253953200809,25.353196045886,11.2861814781979
Summary exposure value,Bolivia (Plurinational State of),Both,Age-standardized,Non-exclusive breastfeeding,Rate,1994,17.211463392257905,25.332690339582502,11.277053196214801
Summary exposure value,Bolivia (Plurinational State of),Both,All ages,Discontinued breastfeeding,Rate,1994,11.0776802015328,11.6587642184291,10.582975450025
Summary exposure value,Bolivia (Plurinational State of),Both,Age-standardized,Discontinued breastfeeding,Rate,1994,11.099146194319502,11.685995888565401,10.6033124204813
Summary exposure value,Paraguay,Both,All ages,Ambient particulate matter pollution,Rate,1991,7.459554110039355,14.097478483962814,3.3299613880322516
Summary exposure value,Paraguay,Both,Age-standardized,Ambient particulate matter pollution,Rate,1991,7.503907690432306,14.20421041527155,3.3168048423852654
Summary exposure value,Paraguay,Both,All ages,Household air pollution from solid fuels,Rate,1991,25.202814465462232,40.98585285510717,14.308872747098325
Summary exposure value,Paraguay,Both,Age-standardized,Household air pollution from solid fuels,Rate,1991,26.497638412392,40.5434739362197,16.433262583165515
Summary exposure value,Paraguay,Both,All ages,Child underweight,Rate,1991,1.5909193414864242,2.2658439909992882,0.9956309390656041
Summary exposure value,Paraguay,Both,Age-standardized,Child underweight,Rate,1991,1.5915789007709518,2.267504654599641,0.9966002671945529
Summary exposure value,Paraguay,Both,All ages,Smoking,Rate,1991,13.543217751970497,15.821419659256186,11.489132689453186
Summary exposure value,Paraguay,Both,Age-standardized,Smoking,Rate,1991,14.766151082413053,17.229983972039694,12.578620934993825
Summary exposure value,Paraguay,Both,All ages,Alcohol use,Rate,1991,10.641957849227834,14.177953895076529,7.756335371835499
Summary exposure value,Paraguay,Both,Age-standardized,Alcohol use,Rate,1991,11.692880444279352,15.502861666679454,8.544911683228781
Summary exposure value,Paraguay,Both,All ages,High fasting plasma glucose,Rate,1991,5.648984242118146,6.442881781641482,4.916466554398913
Summary exposure value,Paraguay,Both,Age-standardized,High fasting plasma glucose,Rate,1991,6.904910689807009,7.8225670241066965,6.015833977235612
Summary exposure value,Paraguay,Both,All ages,High systolic blood pressure,Rate,1991,22.552486965258076,25.241504238919898,19.875905636661965
Summary exposure value,Paraguay,Both,Age-standardized,High systolic blood pressure,Rate,1991,26.337906285722827,29.087538829020705,23.37530539121093
Summary exposure value,Paraguay,Both,All ages,High body-mass index,Rate,1991,15.657476313529573,21.13273741793102,11.622601705048545
Summary exposure value,Paraguay,Both,Age-standardized,High body-mass index,Rate,1991,16.745701613982085,23.083474198857935,12.073329312947848
Summary exposure value,Paraguay,Both,All ages,Diet high in sugar-sweetened beverages,Rate,1991,24.642433078451333,38.15847453573597,14.807210751200905
Summary exposure value,Paraguay,Both,Age-standardized,Diet high in sugar-sweetened beverages,Rate,1991,24.51098440347929,38.32224599104768,15.26024663080169
Summary exposure value,Paraguay,Both,All ages,Diet high in sodium,Rate,1991,29.352256307512842,54.759912309557635,5.8304662482811365
Summary exposure value,Paraguay,Both,Age-standardized,Diet high in sodium,Rate,1991,29.20788711514547,54.438727526166794,5.745849101422473
Summary exposure value,Paraguay,Both,All ages,Low physical activity,Rate,1991,1.5978373528899557,3.764383440415173,0.6057756603676597
Summary exposure value,Paraguay,Both,Age-standardized,Low physical activity,Rate,1991,1.7694771148729058,3.843906704239216,0.7310551036920004
Summary exposure value,Paraguay,Both,All ages,Non-exclusive breastfeeding,Rate,1991,28.14249109834479,40.76171673508051,18.61248223921836
Summary exposure value,Paraguay,Both,Age-standardized,Non-exclusive breastfeeding,Rate,1991,28.15298932808197,40.77732611469372,18.61960974326104
Summary exposure value,Paraguay,Both,All ages,Discontinued breastfeeding,Rate,1991,18.62554123918776,19.39700215248979,17.847424836229088
Summary exposure value,Paraguay,Both,Age-standardized,Discontinued breastfeeding,Rate,1991,18.62373148332735,19.39621159004284,17.841033738194408
Summary exposure value,Uruguay,Both,All ages,Diet high in sugar-sweetened beverages,Rate,1990,44.51235409757104,60.83209686484321,29.032247626402942
Summary exposure value,Uruguay,Both,Age-standardized,Diet high in sugar-sweetened beverages,Rate,1990,45.71791467066638,61.867999092338586,29.764077055781062
Summary exposure value,Uruguay,Both,All ages,Diet high in sodium,Rate,1990,34.02193667140556,58.49453627170188,8.947488988180577
Summary exposure value,Uruguay,Both,Age-standardized,Diet high in sodium,Rate,1990,34.19962389852596,58.821154571001756,9.275955855374653
Summary exposure value,Uruguay,Both,All ages,Low physical activity,Rate,1990,2.853641644109542,5.985870464945489,1.1129605524595954
Summary exposure value,Uruguay,Both,Age-standardized,Low physical activity,Rate,1990,2.808489170002625,5.972463208673762,1.0764052749794923
Summary exposure value,Uruguay,Both,All ages,Non-exclusive breastfeeding,Rate,1990,18.820361024192955,25.68684544510066,13.582814834653355
Summary exposure value,Uruguay,Both,Age-standardized,Non-exclusive breastfeeding,Rate,1990,18.83501422317944,25.70684476696055,13.59339017315579
Summary exposure value,Uruguay,Both,All ages,Discontinued breastfeeding,Rate,1990,17.540323971307618,19.135360976237276,15.956079062504966
Summary exposure value,Uruguay,Both,Age-standardized,Discontinued breastfeeding,Rate,1990,17.545400980352174,19.14726206441631,15.965760272986115
Summary exposure value,Guyana,Both,All ages,Child underweight,Rate,1994,7.03803137058353,8.40250318464647,5.54241238168786
Summary exposure value,Guyana,Both,Age-standardized,Child underweight,Rate,1994,7.0387181833494,8.40391762816553,5.54331006695283
Summary exposure value,Guyana,Both,All ages,Smoking,Rate,1994,6.47840769854497,7.68023269132984,5.45647674730971
Summary exposure value,Guyana,Both,Age-standardized,Smoking,Rate,1994,7.10765742630287,8.44094396440509,6.00699769255036
Summary exposure value,Guyana,Both,All ages,Alcohol use,Rate,1994,8.755302454939,11.5546092781836,6.3949896858341
Summary exposure value,Guyana,Both,Age-standardized,Alcohol use,Rate,1994,9.15725051043215,12.0535019428337,6.7184316886228
Summary exposure value,Guyana,Both,All ages,High fasting plasma glucose,Rate,1994,12.6078236339046,14.0311116397234,11.1825854314286
Summary exposure value,Guyana,Both,Age-standardized,High fasting plasma glucose,Rate,1994,17.12972551306,18.9405020828107,15.312838431394901
Summary exposure value,Guyana,Both,All ages,High systolic blood pressure,Rate,1994,16.990242764308704,21.210754264467198,13.4668945369115
Summary exposure value,Guyana,Both,Age-standardized,High systolic blood pressure,Rate,1994,21.342480880091703,25.838011983626703,17.4299440210583
