measure,location,sex,age,cause,rei,metric,year,val,upper,lower
DALYs (Disability-Adjusted Life Years),Guyana,Male,20-24 years,All causes,High fasting plasma glucose,Number,2019,144.4707564954848,188.26454328126113,111.63357022560602
DALYs (Disability-Adjusted Life Years),Guyana,Female,20-24 years,All causes,High fasting plasma glucose,Number,2019,201.2751368178126,267.40945373172826,151.39151060542343
DALYs (Disability-Adjusted Life Years),Guyana,Both,20-24 years,All causes,High fasting plasma glucose,Number,2019,345.7458933132974,449.6129590720473,269.4339423952307
DALYs (Disability-Adjusted Life Years),Guyana,Male,25-29 years,All causes,High fasting plasma glucose,Number,2019,290.11880328640336,381.63942609827626,215.90612310849085
DALYs (Disability-Adjusted Life Years),Guyana,Female,25-29 years,All causes,High fasting plasma glucose,Number,2019,300.3457703986039,408.39543948157717,210.69278964955538
DALYs (Disability-Adjusted Life Years),Guyana,Both,25-29 years,All causes,High fasting plasma glucose,Number,2019,590.464573685007,771.6194644327945,440.7470134802802
DALYs (Disability-Adjusted Life Years),Guyana,Male,30-34 years,All causes,High fasting plasma glucose,Number,2019,370.62297196076037,496.54523374443534,271.7781326447363
DALYs (Disability-Adjusted Life Years),Guyana,Female,30-34 years,All causes,High fasting plasma glucose,Number,2019,342.73218397317385,463.47958256595075,246.2385815623502
DALYs (Disability-Adjusted Life Years),Guyana,Both,30-34 years,All causes,High fasting plasma glucose,Number,2019,713.355155933935,932.3108097811524,535.0353813930833
DALYs (Disability-Adjusted Life Years),Colombia,Male,<5 years,All causes,High fasting plasma glucose,Number,1990,1274.6247721569155,1712.9035138919678,690.9318403546195
DALYs (Disability-Adjusted Life Years),Colombia,Female,<5 years,All causes,High fasting plasma glucose,Number,1990,1201.8577794219943,1693.3764201809952,546.2464791096162
DALYs (Disability-Adjusted Life Years),Colombia,Both,<5 years,All causes,High fasting plasma glucose,Number,1990,2476.4825515789084,3343.0060337727073,1347.618358149874
DALYs (Disability-Adjusted Life Years),Colombia,Male,5-9 years,All causes,High fasting plasma glucose,Number,1990,358.80741280305836,480.0742992395377,250.2137555776321
DALYs (Disability-Adjusted Life Years),Colombia,Female,5-9 years,All causes,High fasting plasma glucose,Number,1990,426.2464916793998,598.277741951763,302.71927231727454
DALYs (Disability-Adjusted Life Years),Colombia,Both,5-9 years,All causes,High fasting plasma glucose,Number,1990,785.0539044824558,1022.507339681103,584.9339138906874
DALYs (Disability-Adjusted Life Years),Colombia,Male,10-14 years,All causes,High fasting plasma glucose,Number,1990,392.46744818397127,513.7600599675246,270.12098149343365
DALYs (Disability-Adjusted Life Years),Colombia,Female,10-14 years,All causes,High fasting plasma glucose,Number,1990,569.8760169174683,769.8780373671891,363.54414339122883
DALYs (Disability-Adjusted Life Years),Colombia,Both,10-14 years,All causes,High fasting plasma glucose,Number,1990,962.34346510144,1214.8673192940591,683.5799128445237
DALYs (Disability-Adjusted Life Years),Colombia,Male,15-19 years,All causes,High fasting plasma glucose,Number,1990,1079.1514875519972,1358.332091317384,846.7626614569657
DALYs (Disability-Adjusted Life Years),Colombia,Female,15-19 years,All causes,High fasting plasma glucose,Number,1990,1568.4614328248217,1893.212938611402,1279.614733379842
DALYs (Disability-Adjusted Life Years),Colombia,Both,15-19 years,All causes,High fasting plasma glucose,Number,1990,2647.612920376821,3206.0185814326783,2203.3374732428524
DALYs (Disability-Adjusted Life Years),Colombia,Male,20-24 years,All causes,High fasting plasma glucose,Number,1990,1957.4906418000157,2448.3991147369916,1557.4964294049919
DALYs (Disability-Adjusted Life Years),Colombia,Female,20-24 years,All causes,High fasting plasma glucose,Number,1990,2165.531700476091,2718.350946558924,1717.156968604311
DALYs (Disability-Adjusted Life Years),Colombia,Both,20-24 years,All causes,High fasting plasma glucose,Number,1990,4123.022342276092,5124.89313320415,3346.962688603015
DALYs (Disability-Adjusted Life Years),Colombia,Male,25-29 years,All causes,High fasting plasma glucose,Number,1990,3931.4025548116183,5211.039513415337,2989.6968076195776
DALYs (Disability-Adjusted Life Years),Colombia,Female,25-29 years,All causes,High fasting plasma glucose,Number,1990,3743.932081302498,4917.901510636157,2902.2634722148537
DALYs (Disability-Adjusted Life Years),Colombia,Both,25-29 years,All causes,High fasting plasma glucose,Number,1990,7675.334636114124,9849.586301483918,5950.026921841952
DALYs (Disability-Adjusted Life Years),Colombia,Male,30-34 years,All causes,High fasting plasma glucose,Number,1990,5308.596272714486,6748.316781082661,4161.75858442984
DALYs (Disability-Adjusted Life Years),Colombia,Female,30-34 years,All causes,High fasting plasma glucose,Number,1990,4704.7672638932245,5978.887503782039,3608.9669092498016
DALYs (Disability-Adjusted Life Years),Colombia,Both,30-34 years,All causes,High fasting plasma glucose,Number,1990,10013.363536607718,12520.284997487686,7843.661295448219
DALYs (Disability-Adjusted Life Years),Colombia,Male,35-39 years,All causes,High fasting plasma glucose,Number,1990,6794.125000519569,8295.972384835564,5459.576620393888
DALYs (Disability-Adjusted Life Years),Colombia,Female,35-39 years,All causes,High fasting plasma glucose,Number,1990,5909.142336316274,7334.923958045261,4684.274932649624
DALYs (Disability-Adjusted Life Years),Colombia,Both,35-39 years,All causes,High fasting plasma glucose,Number,1990,12703.26733683584,15549.572685152054,10333.352400060516
DALYs (Disability-Adjusted Life Years),Colombia,Male,40-44 years,All causes,High fasting plasma glucose,Number,1990,8374.169097993885,10497.325020469796,6558.416528287942
DALYs (Disability-Adjusted Life Years),Guyana,Male,35-39 years,All causes,High fasting plasma glucose,Number,2019,513.5532834682091,671.5447322288647,378.24003902916274
DALYs (Disability-Adjusted Life Years),Guyana,Female,35-39 years,All causes,High fasting plasma glucose,Number,2019,497.283376034142,656.9674923692454,362.2109437279937
DALYs (Disability-Adjusted Life Years),Guyana,Both,35-39 years,All causes,High fasting plasma glucose,Number,2019,1010.8366595023504,1313.4379889916634,760.7960406991997
DALYs (Disability-Adjusted Life Years),Guyana,Male,40-44 years,All causes,High fasting plasma glucose,Number,2019,918.506528001144,1211.9515782088854,669.1137553520706
DALYs (Disability-Adjusted Life Years),Guyana,Female,40-44 years,All causes,High fasting plasma glucose,Number,2019,797.5081155576834,1044.3939029012922,602.2521170889601
DALYs (Disability-Adjusted Life Years),Guyana,Both,40-44 years,All causes,High fasting plasma glucose,Number,2019,1716.0146435588279,2228.807087259221,1295.207653337371
DALYs (Disability-Adjusted Life Years),Guyana,Male,45-49 years,All causes,High fasting plasma glucose,Number,2019,1586.1219064855106,2380.190021847557,1118.6585231622737
DALYs (Disability-Adjusted Life Years),Guyana,Female,45-49 years,All causes,High fasting plasma glucose,Number,2019,1405.1760596955473,1989.849153511339,1023.884781236812
DALYs (Disability-Adjusted Life Years),Guyana,Both,45-49 years,All causes,High fasting plasma glucose,Number,2019,2991.2979661810577,4152.2452739866685,2150.380760999245
DALYs (Disability-Adjusted Life Years),Guyana,Male,50-54 years,All causes,High fasting plasma glucose,Number,2019,3001.025516374653,4160.887211068709,2052.437776086584
DALYs (Disability-Adjusted Life Years),Guyana,Female,50-54 years,All causes,High fasting plasma glucose,Number,2019,2435.37919212616,3245.2913096558914,1758.2613383511894
DALYs (Disability-Adjusted Life Years),Guyana,Both,50-54 years,All causes,High fasting plasma glucose,Number,2019,5436.4047085008115,7288.237078801097,3952.7304849243687
DALYs (Disability-Adjusted Life Years),Guyana,Male,55-59 years,All causes,High fasting plasma glucose,Number,2019,3867.3412511069846,5201.4531805798915,2816.4816825576695
DALYs (Disability-Adjusted Life Years),Guyana,Female,55-59 years,All causes,High fasting plasma glucose,Number,2019,3146.922903778984,4027.543785835303,2375.659168054075
DALYs (Disability-Adjusted Life Years),Guyana,Both,55-59 years,All causes,High fasting plasma glucose,Number,2019,7014.264154885969,9165.615951625754,5268.700333809159
DALYs (Disability-Adjusted Life Years),Colombia,Male,<5 years,All causes,High fasting plasma glucose,Number,2019,438.71481420118636,733.0500798993986,262.16657052075016
DALYs (Disability-Adjusted Life Years),Colombia,Female,<5 years,All causes,High fasting plasma glucose,Number,2019,406.87263265983006,696.6845074214168,235.4356776704565
DALYs (Disability-Adjusted Life Years),Colombia,Both,<5 years,All causes,High fasting plasma glucose,Number,2019,845.5874468610161,1333.0021937233407,518.8401503427996
DALYs (Disability-Adjusted Life Years),Colombia,Male,5-9 years,All causes,High fasting plasma glucose,Number,2019,203.31944973664383,315.5869680330951,132.6992058401277
DALYs (Disability-Adjusted Life Years),Colombia,Female,5-9 years,All causes,High fasting plasma glucose,Number,2019,215.48040805959684,356.2862206938406,141.34705999404682
DALYs (Disability-Adjusted Life Years),Colombia,Both,5-9 years,All causes,High fasting plasma glucose,Number,2019,418.79985779624064,626.5345249461494,284.41391169341153
DALYs (Disability-Adjusted Life Years),Colombia,Male,10-14 years,All causes,High fasting plasma glucose,Number,2019,261.6702628734397,378.3619050443251,177.74416579482713
DALYs (Disability-Adjusted Life Years),Colombia,Female,10-14 years,All causes,High fasting plasma glucose,Number,2019,374.17670270811544,554.5448625212792,258.3539644963672
DALYs (Disability-Adjusted Life Years),Colombia,Both,10-14 years,All causes,High fasting plasma glucose,Number,2019,635.8469655815549,898.9006906049681,450.10992498833616
DALYs (Disability-Adjusted Life Years),Colombia,Male,15-19 years,All causes,High fasting plasma glucose,Number,2019,1131.283714270135,1600.3298275304119,797.1672171791186
DALYs (Disability-Adjusted Life Years),Colombia,Female,15-19 years,All causes,High fasting plasma glucose,Number,2019,1392.6059157127752,1886.0422986746314,1008.9983721547638
DALYs (Disability-Adjusted Life Years),Colombia,Both,15-19 years,All causes,High fasting plasma glucose,Number,2019,2523.889629982914,3424.106408736723,1866.373984798134
DALYs (Disability-Adjusted Life Years),Colombia,Male,20-24 years,All causes,High fasting plasma glucose,Number,2019,2427.0297306583734,3363.514825569933,1708.1890945665261
DALYs (Disability-Adjusted Life Years),Colombia,Female,20-24 years,All causes,High fasting plasma glucose,Number,2019,2629.8990045729392,3657.9825219048384,1849.6034497895766
DALYs (Disability-Adjusted Life Years),Colombia,Both,20-24 years,All causes,High fasting plasma glucose,Number,2019,5056.928735231306,6993.675298146059,3624.1178664021268
DALYs (Disability-Adjusted Life Years),Colombia,Male,25-29 years,All causes,High fasting plasma glucose,Number,2019,4993.388615123162,6716.771972436268,3585.7958462664214
DALYs (Disability-Adjusted Life Years),Colombia,Female,25-29 years,All causes,High fasting plasma glucose,Number,2019,4769.516181343817,6559.124458223638,3331.5551266075163
DALYs (Disability-Adjusted Life Years),Colombia,Both,25-29 years,All causes,High fasting plasma glucose,Number,2019,9762.90479646697,13108.813033165206,7045.161944039949
DALYs (Disability-Adjusted Life Years),Colombia,Male,30-34 years,All causes,High fasting plasma glucose,Number,2019,7113.996581819545,9534.704603295422,5191.687561432793
DALYs (Disability-Adjusted Life Years),Colombia,Female,30-34 years,All causes,High fasting plasma glucose,Number,2019,6472.256414862494,8665.679588784446,4731.864957545056
DALYs (Disability-Adjusted Life Years),Colombia,Both,30-34 years,All causes,High fasting plasma glucose,Number,2019,13586.252996682064,17851.663206125293,10096.08291906237
DALYs (Disability-Adjusted Life Years),Colombia,Male,35-39 years,All causes,High fasting plasma glucose,Number,2019,10558.174483894072,13885.004199567793,7756.031860112702
DALYs (Disability-Adjusted Life Years),Colombia,Female,35-39 years,All causes,High fasting plasma glucose,Number,2019,9677.555766837959,12853.6135258386,7042.709773276888
DALYs (Disability-Adjusted Life Years),Colombia,Both,35-39 years,All causes,High fasting plasma glucose,Number,2019,20235.730250732006,26463.869195534997,15041.984151333007
DALYs (Disability-Adjusted Life Years),Colombia,Male,40-44 years,All causes,High fasting plasma glucose,Number,2019,14071.26223969488,18938.278618979104,10221.096218924964
DALYs (Disability-Adjusted Life Years),Colombia,Female,40-44 years,All causes,High fasting plasma glucose,Number,2019,13299.62724531891,17876.961575241326,9714.801482509189
DALYs (Disability-Adjusted Life Years),Colombia,Both,40-44 years,All causes,High fasting plasma glucose,Number,2019,27370.889485013777,36427.1149938018,20205.617784309372
DALYs (Disability-Adjusted Life Years),Colombia,Male,45-49 years,All causes,High fasting plasma glucose,Number,2019,21927.113422088743,29903.519245525556,15864.49895270166
DALYs (Disability-Adjusted Life Years),Colombia,Female,45-49 years,All causes,High fasting plasma glucose,Number,2019,20267.627563672664,27033.89074432196,14769.2503368693
DALYs (Disability-Adjusted Life Years),Colombia,Both,45-49 years,All causes,High fasting plasma glucose,Number,2019,42194.74098576142,57064.99423216867,30912.950277170046
DALYs (Disability-Adjusted Life Years),Colombia,Male,50-54 years,All causes,High fasting plasma glucose,Number,2019,35965.921827640654,51155.67587630669,25633.017016441776
DALYs (Disability-Adjusted Life Years),Colombia,Female,50-54 years,All causes,High fasting plasma glucose,Number,2019,32051.236231730374,42887.765493252766,23728.725976955087
DALYs (Disability-Adjusted Life Years),Colombia,Both,50-54 years,All causes,High fasting plasma glucose,Number,2019,68017.15805937104,92293.79022260397,50257.46439971031
DALYs (Disability-Adjusted Life Years),Ecuador,Male,35-39 years,All causes,High fasting plasma glucose,Number,2019,4233.701564527132,5531.592785700544,3207.583652289276
DALYs (Disability-Adjusted Life Years),Ecuador,Female,35-39 years,All causes,High fasting plasma glucose,Number,2019,3458.284990732902,4530.970539652636,2594.8044266434517
DALYs (Disability-Adjusted Life Years),Ecuador,Both,35-39 years,All causes,High fasting plasma glucose,Number,2019,7691.986555260038,9937.736726537965,5876.2441060406845
DALYs (Disability-Adjusted Life Years),Ecuador,Male,40-44 years,All causes,High fasting plasma glucose,Number,2019,5891.628284276171,7721.693562104419,4440.995424973572
DALYs (Disability-Adjusted Life Years),Ecuador,Female,40-44 years,All causes,High fasting plasma glucose,Number,2019,5243.363517346841,6906.70305410459,3954.143995476473
DALYs (Disability-Adjusted Life Years),Ecuador,Both,40-44 years,All causes,High fasting plasma glucose,Number,2019,11134.99180162302,14535.401138423618,8548.266259665153
